Date,tmax,tavg,prcp,country,EinwohnerInnen
2020-04-12,20.228571428571428,12.557142857142857,0.02857142857142857,Sachsen-Anhalt,2169253
2020-04-12,15.214285714285714,10.442857142857143,0,Schleswig-Holstein,2922005
2020-04-12,19.371428571428574,11.942857142857143,0,Thüringen,2108863
2020-04-19,19.214285714285715,11.585714285714285,0,Baden-Württemberg,11124642
2020-04-19,20.228571428571428,13.057142857142857,0.3428571428571428,Bayern,13176989
2020-04-19,15.085714285714285,9.485714285714286,0,Berlin,3677472
2020-04-19,15.742857142857144,9.22857142857143,0.04285714285714285,Brandenburg,2537868
2020-04-19,14.785714285714285,8.700000000000001,0.02857142857142857,Bremen,676463
2020-04-19,13.785714285714286,8.014285714285714,0,Hamburg,1853935
2020-04-19,18.414285714285715,12,0.2,Hessen,6295017
2020-04-19,13.657142857142857,8.128571428571428,0.014285714285714285,Mecklenburg-Vorpommern,1611160
2020-04-19,15.7,8.642857142857142,0,Niedersachsen,8027031
2020-04-19,17.642857142857142,11.357142857142858,0.08571428571428572,Nordrhein-Westfalen,17924591
2020-04-19,19.185714285714287,12.842857142857143,0.11428571428571428,Rheinland-Pfalz,4106485
2020-04-19,21.228571428571428,12.542857142857143,0.04285714285714285,Saarland,982348
2020-04-19,16.957142857142856,10.285714285714286,0.2,Sachsen,4043002
2020-04-19,16.271428571428572,9.857142857142858,0,Sachsen-Anhalt,2169253
2020-04-19,10.428571428571429,7.5285714285714285,0,Schleswig-Holstein,2922005
2020-04-19,15.914285714285715,9.3,0.8285714285714286,Thüringen,2108863
2020-04-26,20.47142857142857,13.642857142857142,0.014285714285714285,Baden-Württemberg,11124642
2020-04-26,20.34285714285714,13.642857142857142,0.04285714285714285,Bayern,13176989
2020-04-26,18.47142857142857,12.3,0,Berlin,3677472
2020-04-26,19.3,12.385714285714286,0,Brandenburg,2537868
2020-04-26,18.085714285714285,11.614285714285714,0,Bremen,676463
2020-04-26,16.9,10.5,0,Hamburg,1853935
2020-04-26,21.15714285714286,14.585714285714285,0,Hessen,6295017
2020-04-26,16.97142857142857,10.7,0,Mecklenburg-Vorpommern,1611160
2020-04-26,17.7,11.285714285714286,0,Niedersachsen,8027031
2020-04-26,20.5,13.157142857142857,0,Nordrhein-Westfalen,17924591
2020-04-26,20.742857142857144,14.357142857142858,0,Rheinland-Pfalz,4106485
2020-04-26,22.585714285714285,14.542857142857143,0,Saarland,982348
2020-04-26,18.385714285714286,11.514285714285714,0,Sachsen,4043002
2020-04-26,18.900000000000002,12.285714285714285,0,Sachsen-Anhalt,2169253
2020-04-26,12.514285714285714,9.914285714285715,0,Schleswig-Holstein,2922005
2020-04-26,17,10.442857142857143,0,Thüringen,2108863
2020-05-03,17.085714285714285,11.928571428571429,1.9285714285714286,Baden-Württemberg,11124642
2020-05-03,16.685714285714287,11.685714285714285,6.357142857142857,Bayern,13176989
2020-05-03,18.8,12.942857142857143,2.0285714285714285,Berlin,3677472
2020-05-03,18.82857142857143,12.457142857142857,3.4571428571428573,Brandenburg,2537868
2020-05-03,15.871428571428572,11.014285714285714,2.3285714285714283,Bremen,676463
2020-05-03,15.542857142857143,10.742857142857142,1.9428571428571426,Hamburg,1853935
2020-05-03,16.614285714285714,11.885714285714286,3.4857142857142858,Hessen,6295017
2020-05-03,15.128571428571428,10.685714285714285,3.3714285714285714,Mecklenburg-Vorpommern,1611160
2020-05-03,16.67142857142857,11.471428571428572,2.2142857142857144,Niedersachsen,8027031
2020-05-03,17.67142857142857,12,2.5142857142857142,Nordrhein-Westfalen,17924591
2020-05-03,17.071428571428573,12.285714285714286,2.3000000000000003,Rheinland-Pfalz,4106485
2020-05-03,17.5,11.799999999999999,4.457142857142857,Saarland,982348
2020-05-03,19.514285714285716,13.857142857142858,1.342857142857143,Sachsen,4043002
2020-05-03,18.37142857142857,12.6,1.6714285714285715,Sachsen-Anhalt,2169253
2020-05-03,12.371428571428572,9.785714285714285,4,Schleswig-Holstein,2922005
2020-05-03,16.814285714285713,11.285714285714285,1.7142857142857142,Thüringen,2108863
2020-05-10,20.542857142857144,13.957142857142857,0.8857142857142857,Baden-Württemberg,11124642
2020-05-10,19.857142857142858,13.942857142857143,0.9857142857142857,Bayern,13176989
2020-05-10,18.014285714285712,12.314285714285715,0.9428571428571428,Berlin,3677472
2020-05-10,18.45714285714286,12.142857142857142,0.6142857142857143,Brandenburg,2537868
2020-05-10,18.7,11.4,0.09999999999999999,Bremen,676463
2020-05-10,17.728571428571428,11.085714285714285,0.14285714285714288,Hamburg,1853935
2020-05-10,19.185714285714287,13.77142857142857,1.0571428571428572,Hessen,6295017
2020-05-10,17.442857142857143,11.685714285714285,0.5571428571428572,Mecklenburg-Vorpommern,1611160
2020-05-10,18.985714285714288,11.628571428571428,0.27142857142857146,Niedersachsen,8027031
2020-05-10,19.957142857142856,13.314285714285715,0.38571428571428573,Nordrhein-Westfalen,17924591
2020-05-10,19.585714285714285,13.842857142857143,0.7571428571428572,Rheinland-Pfalz,4106485
2020-05-10,21.7,14.571428571428571,3,Saarland,982348
2020-05-10,19.3,12.314285714285713,1.2,Sachsen,4043002
2020-05-10,19,12.285714285714286,0.5571428571428572,Sachsen-Anhalt,2169253
2020-05-10,14.728571428571428,10.914285714285715,0,Schleswig-Holstein,2922005
2020-05-10,17.585714285714285,11.471428571428572,0.014285714285714285,Thüringen,2108863
2020-05-17,15.357142857142858,9.914285714285715,5.228571428571429,Baden-Württemberg,11124642
2020-05-17,14.742857142857142,9.657142857142858,4.271428571428571,Bayern,13176989
2020-05-17,15.32857142857143,9.7,1.1857142857142857,Berlin,3677472
2020-05-17,15.257142857142858,9.385714285714286,1.3714285714285714,Brandenburg,2537868
2020-05-17,13.957142857142857,8.585714285714285,0.22857142857142856,Bremen,676463
2020-05-17,13.1,8.32857142857143,1.042857142857143,Hamburg,1853935
2020-05-17,16.97142857142857,11.200000000000001,1.8428571428571427,Hessen,6295017
2020-05-17,12.7,8.585714285714285,0.4,Mecklenburg-Vorpommern,1611160
2020-05-17,14.242857142857142,8.728571428571428,0.1,Niedersachsen,8027031
2020-05-17,15.785714285714286,9.6,0,Nordrhein-Westfalen,17924591
2020-05-17,16.62857142857143,10.585714285714285,1.5142857142857142,Rheinland-Pfalz,4106485
2020-05-17,17.457142857142856,10.771428571428572,2.0285714285714285,Saarland,982348
2020-05-17,15.985714285714286,10.228571428571428,1.8714285714285712,Sachsen,4043002
2020-05-17,14.971428571428572,9.6,1.2428571428571427,Sachsen-Anhalt,2169253
2020-05-17,11.4,8.728571428571428,0.6428571428571428,Schleswig-Holstein,2922005
2020-05-17,13.714285714285714,7.857142857142857,2.2714285714285714,Thüringen,2108863
2020-05-24,22.285714285714285,16.042857142857144,1.142857142857143,Baden-Württemberg,11124642
2020-05-24,22.6,16.5,1.4142857142857144,Bayern,13176989
2020-05-24,20.742857142857144,15.1,0.9857142857142857,Berlin,3677472
2020-05-24,20.67142857142857,14.971428571428572,1.6142857142857143,Brandenburg,2537868
2020-05-24,20.07142857142857,15.22857142857143,1.1857142857142857,Bremen,676463
2020-05-24,19.02857142857143,14.128571428571428,1.8000000000000003,Hamburg,1853935
2020-05-24,23.37142857142857,17.542857142857144,1.0714285714285714,Hessen,6295017
2020-05-24,18.385714285714286,13.942857142857143,1.0142857142857145,Mecklenburg-Vorpommern,1611160
2020-05-24,20.485714285714284,15.185714285714287,1.8,Niedersachsen,8027031
2020-05-24,23.15714285714286,16.7,0.07142857142857142,Nordrhein-Westfalen,17924591
2020-05-24,23.057142857142857,17.442857142857143,0.35714285714285715,Rheinland-Pfalz,4106485
2020-05-24,24.02857142857143,17.085714285714285,1.0857142857142856,Saarland,982348
2020-05-24,20.728571428571428,14.985714285714286,2.442857142857143,Sachsen,4043002
2020-05-24,21.314285714285713,15.657142857142857,1.542857142857143,Sachsen-Anhalt,2169253
2020-05-24,15.657142857142857,13.142857142857142,2.9714285714285715,Schleswig-Holstein,2922005
2020-05-24,19.62857142857143,14.442857142857143,1.5,Thüringen,2108863
2020-05-31,20.04285714285714,14.371428571428572,0,Baden-Württemberg,11124642
2020-05-31,17.985714285714284,13,0.5285714285714286,Bayern,13176989
2020-05-31,20.02857142857143,14.614285714285714,0.07142857142857144,Berlin,3677472
2020-05-31,20.814285714285713,14.4,0,Brandenburg,2537868
2020-05-31,20.5,14.614285714285714,0,Bremen,676463
2020-05-31,19.785714285714285,13.928571428571429,0,Hamburg,1853935
2020-05-31,21.65714285714286,16.942857142857143,0,Hessen,6295017
2020-05-31,19.65714285714286,13.757142857142856,0,Mecklenburg-Vorpommern,1611160
2020-05-31,20.357142857142858,14,0,Niedersachsen,8027031
2020-05-31,22.628571428571426,16.357142857142858,0,Nordrhein-Westfalen,17924591
2020-05-31,22.17142857142857,16.5,0,Rheinland-Pfalz,4106485
2020-05-31,22.428571428571427,16.242857142857144,0,Saarland,982348
2020-05-31,18.785714285714285,13.857142857142858,1.4285714285714286,Sachsen,4043002
2020-05-31,20.785714285714285,14.82857142857143,0.15714285714285717,Sachsen-Anhalt,2169253
2020-05-31,16.62857142857143,13.414285714285715,0,Schleswig-Holstein,2922005
2020-05-31,18.257142857142856,12.885714285714286,0.2571428571428572,Thüringen,2108863
2020-06-07,20.414285714285715,15.32857142857143,3.8285714285714287,Baden-Württemberg,11124642
2020-06-07,20.385714285714286,15.771428571428572,4.685714285714286,Bayern,13176989
